time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1753429858.49476099,0.00267192,5850,0.00000918,0.00000000,0,0.00000000,941,943,2,0.00034902
1753429858.59485841,0.00249033,5806,0.00000789,0.00000000,0,0.00000000,943,944,2,0.00031827
1753429858.69481015,0.00194569,5811,0.00000031,0.00000000,0,0.00000000,944,944,0,0.00024913
1753429858.79474664,0.00199758,5830,0.00000211,0.00000000,0,0.00000000,944,944,1,0.00024680
1753429858.89456820,0.00196774,5860,0.00001499,0.00000000,0,0.00000000,944,939,2,0.00025557
1753429858.99481940,0.00246982,5826,0.00001164,0.00000000,0,0.00000000,939,934,1,0.00026779
1753429859.09469891,0.00186065,5828,0.00000157,0.00000000,0,0.00000000,934,934,1,0.00018136
1753429859.19481444,0.00181777,5810,0.00000036,0.00000000,0,0.00000000,934,934,0,0.00017484
1753429859.29481196,0.00257922,5828,0.00000814,0.00000000,0,0.00000000,934,936,2,0.00014749
1753429859.39467216,0.00282541,5838,0.00001998,0.00000000,0,0.00000000,936,936,5,0.00025198
1753429859.49480534,0.00236231,5804,0.00000043,0.00000000,0,0.00000000,936,936,0,0.00013835
1753429859.59473634,0.00208849,5841,0.00000158,0.00000000,0,0.00000000,936,936,1,0.00014364
1753429859.69466758,0.00259431,5846,0.00000046,0.00000000,0,0.00000000,936,936,0,0.00024713
1753429859.79467177,0.00258820,5879,0.00001518,0.00000000,0,0.00000000,936,934,2,0.00028336
1753429859.89470649,0.00260338,5840,0.00000877,0.00000000,0,0.00000000,934,936,2,0.00024485
1753429859.99465418,0.00247556,5868,0.00000051,0.00000000,0,0.00000000,936,936,0,0.00013508
1753429860.09480739,0.00250693,5868,0.00000041,0.00000000,0,0.00000000,936,936,0,0.00024590
1753429860.19478226,0.00232844,5820,0.00000249,0.00000000,0,0.00000000,936,936,1,0.00024292
1753429860.29479909,0.00209208,5815,0.00000479,0.00000000,0,0.00000000,936,937,1,0.00024149
1753429860.39465022,0.00271260,5868,0.00000038,0.00000000,0,0.00000000,937,937,0,0.00024362
1753429860.49469829,0.00263468,5789,0.00000046,0.00000000,0,0.00000000,937,937,0,0.00024327
1753429860.59465194,0.00266879,5847,0.00001066,0.00000000,0,0.00000000,937,940,3,0.00024387
1753429860.69476318,0.00269448,5811,0.00000220,0.00000000,0,0.00000000,940,940,1,0.00014327
1753429860.79474187,0.00216294,5810,0.00000165,0.00000000,0,0.00000000,940,940,1,0.00025268
1753429860.89462781,0.00261075,5863,0.00000035,0.00000000,0,0.00000000,940,940,0,0.00023772
1753429860.99472857,0.00251707,5836,0.00000042,0.00000000,0,0.00000000,940,940,0,0.00021841
1753429861.09472084,0.00257040,5807,0.00000661,0.00000000,0,0.00000000,940,941,1,0.00024085
1753429861.19469643,0.00211360,5836,0.00000406,0.00000000,0,0.00000000,941,942,1,0.00025591
1753429861.29464579,0.00256952,5835,0.00000044,0.00000000,0,0.00000000,942,942,0,0.00024469
1753429861.39475536,0.00271446,5810,0.00000053,0.00000000,0,0.00000000,942,942,0,0.00022745
1753429861.49457479,0.00199231,5833,0.00000031,0.00000000,0,0.00000000,942,942,0,0.00024373
1753429861.59461498,0.00194936,5831,0.00000626,0.00000000,0,0.00000000,942,945,3,0.00014012
1753429861.69470358,0.00250497,5816,0.00000652,0.00000000,0,0.00000000,945,946,2,0.00020401
1753429861.79468012,0.00218539,5852,0.00000395,0.00000000,0,0.00000000,946,947,1,0.00025493
1753429861.89480233,0.00194045,5839,0.00000443,0.00000000,0,0.00000000,947,948,1,0.00024774
1753429861.99467802,0.00206796,5815,0.00000032,0.00000000,0,0.00000000,948,948,0,0.00013632
1753429862.09463429,0.00192438,5830,0.00000431,0.00000000,0,0.00000000,948,949,1,0.00017139
1753429862.19462013,0.00276720,5847,0.00002039,0.00000000,0,0.00000000,949,937,1,0.00017414
1753429862.29468703,0.00180023,5808,0.00000446,0.00000000,0,0.00000000,937,938,1,0.00014456
1753429862.39478850,0.00195033,5831,0.00000788,0.00000000,0,0.00000000,938,941,3,0.00016855
1753429862.49460578,0.00197097,5837,0.00001084,0.00000000,0,0.00000000,941,941,3,0.00014729
1753429862.59475183,0.00197989,5829,0.00000713,0.00000000,0,0.00000000,941,937,1,0.00024914
1753429862.69461966,0.00189069,5821,0.00000375,0.00000000,0,0.00000000,937,938,1,0.00014363
1753429862.79459882,0.00186116,5850,0.00000348,0.00000000,0,0.00000000,938,939,1,0.00013968
1753429862.89465857,0.00198175,5807,0.00000498,0.00000000,0,0.00000000,939,941,2,0.00018168
1753429862.99464393,0.00206556,5830,0.00000811,0.00000000,0,0.00000000,941,944,3,0.00014266
1753429863.09460735,0.00214322,5838,0.00000857,0.00000000,0,0.00000000,944,946,3,0.00017491
1753429863.19471908,0.00262792,5837,0.00000459,0.00000000,0,0.00000000,946,947,1,0.00013848
1753429863.29476285,0.00286165,5838,0.00000706,0.00000000,0,0.00000000,947,948,1,0.00014138
1753429863.39456820,0.00224478,5849,0.00006711,0.00000000,0,0.00000000,948,900,3,0.00018954
1753429863.49464297,0.00211038,5824,0.00000162,0.00000000,0,0.00000000,900,900,1,0.00013709
1753429863.59463525,0.00262632,5859,0.00000254,0.00000000,0,0.00000000,900,900,1,0.00023276
1753429863.69468713,0.00258431,5842,0.00000269,0.00000000,0,0.00000000,900,900,2,0.00025885
1753429863.79464269,0.00259174,5829,0.00000053,0.00000000,0,0.00000000,900,900,0,0.00017512
1753429863.89465785,0.00246807,5840,0.00000555,0.00000000,0,0.00000000,900,901,1,0.00013932
1753429863.99457073,0.00254994,5856,0.00000702,0.00000000,0,0.00000000,901,903,2,0.00025336
1753429864.09472609,0.00262236,5815,0.00001286,0.00000000,0,0.00000000,903,906,3,0.00024826
1753429864.19465733,0.00211431,5816,0.00000684,0.00000000,0,0.00000000,906,908,3,0.00024265
1753429864.29458117,0.00207613,5806,0.00000548,0.00000000,0,0.00000000,908,910,2,0.00025143
1753429864.39463592,0.00188122,5828,0.00000405,0.00000000,0,0.00000000,910,911,1,0.00024869
1753429864.49459553,0.00207699,5803,0.00000333,0.00000000,0,0.00000000,911,912,1,0.00024905
1753429864.59455013,0.00201747,5854,0.00000653,0.00000000,0,0.00000000,912,914,2,0.00013568
1753429864.69461846,0.00238676,5830,0.00000459,0.00000000,0,0.00000000,914,915,1,0.00014254
1753429864.79463601,0.00236760,5821,0.00000326,0.00000000,0,0.00000000,915,916,1,0.00014115
1753429864.89458013,0.00206890,5817,0.00000029,0.00000000,0,0.00000000,916,916,0,0.00014465
1753429864.99467421,0.00261344,5801,0.00001552,0.00000000,0,0.00000000,916,921,6,0.00017744
1753429865.09456801,0.00250463,5842,0.00000651,0.00000000,0,0.00000000,921,922,3,0.00024369
1753429865.19471455,0.00261929,5816,0.00002363,0.00000000,0,0.00000000,922,916,1,0.00025057
1753429865.29460955,0.00270905,5795,0.00000937,0.00000000,0,0.00000000,916,918,2,0.00018645
1753429865.39460540,0.00259091,5834,0.00000648,0.00000000,0,0.00000000,918,919,1,0.00023995
1753429865.49467349,0.00211687,5791,0.00000155,0.00000000,0,0.00000000,919,919,1,0.00024772
1753429865.59464765,0.00261058,5812,0.00001658,0.00000000,0,0.00000000,919,924,6,0.00024185
1753429865.69454765,0.00266672,5805,0.00000667,0.00000000,0,0.00000000,924,925,3,0.00024866
1753429865.79459596,0.00265382,5863,0.00000206,0.00000000,0,0.00000000,925,925,1,0.00017539
1753429865.89463758,0.00247973,5822,0.00000742,0.00000000,0,0.00000000,925,926,1,0.00017619
1753429865.99459457,0.00258900,5840,0.00000656,0.00000000,0,0.00000000,926,927,1,0.00024503
1753429866.09466839,0.00209497,5810,0.00000035,0.00000000,0,0.00000000,927,927,0,0.00022012
1753429866.19463420,0.00198248,5865,0.00000652,0.00000000,0,0.00000000,927,928,3,0.00024146
1753429866.29470801,0.00251346,5777,0.00000498,0.00000000,0,0.00000000,928,929,1,0.00025078
1753429866.39452982,0.00258994,5853,0.00000202,0.00000000,0,0.00000000,929,929,1,0.00024519
1753429866.49467611,0.00194951,5817,0.00000446,0.00000000,0,0.00000000,929,930,1,0.00017497
1753429866.59458613,0.00199425,5867,0.00000046,0.00000000,0,0.00000000,930,930,0,0.00017310
1753429866.69463706,0.00205297,5841,0.00000030,0.00000000,0,0.00000000,930,930,0,0.00024856
1753429866.79455662,0.00266355,5787,0.00000215,0.00000000,0,0.00000000,930,930,1,0.00024853
1753429866.89452672,0.00188227,5814,0.00000576,0.00000000,0,0.00000000,930,931,1,0.00013905
1753429866.99451566,0.00227986,5893,0.00000523,0.00000000,0,0.00000000,931,933,2,0.00020861
1753429867.09463835,0.00201023,5840,0.00000372,0.00000000,0,0.00000000,933,934,1,0.00015799
1753429867.19459414,0.00257323,5871,0.00000165,0.00000000,0,0.00000000,934,934,1,0.00024706
1753429867.29459286,0.00252281,5863,0.00000038,0.00000000,0,0.00000000,934,934,0,0.00014166
1753429867.39457607,0.00245984,5842,0.00000040,0.00000000,0,0.00000000,934,934,0,0.00024104
1753429867.49453235,0.00264646,5826,0.00000035,0.00000000,0,0.00000000,934,934,0,0.00025541
1753429867.59450984,0.00261812,5842,0.00000039,0.00000000,0,0.00000000,934,934,0,0.00025219
1753429867.69458389,0.00252595,5800,0.00000684,0.00000000,0,0.00000000,934,935,1,0.00025828
1753429867.79456353,0.00220650,5815,0.00000439,0.00000000,0,0.00000000,935,936,1,0.00024966
1753429867.89450336,0.00265815,5826,0.00000212,0.00000000,0,0.00000000,936,936,1,0.00024206
1753429867.99460983,0.00246962,5822,0.00000881,0.00000000,0,0.00000000,936,937,2,0.00024452
1753429868.09452343,0.00255697,5825,0.00000580,0.00000000,0,0.00000000,937,938,1,0.00024313
1753429868.19465327,0.00249394,5791,0.00000402,0.00000000,0,0.00000000,938,939,1,0.00019253
1753429868.29454708,0.00184425,5811,0.00000030,0.00000000,0,0.00000000,939,939,0,0.00024476
1753429868.39449334,0.00196272,5846,0.00000168,0.00000000,0,0.00000000,939,939,1,0.00024681
1753429868.49462891,0.00274800,5830,0.00000982,0.00000000,0,0.00000000,939,941,3,0.00024265
1753429868.59460020,0.00270944,5806,0.00000227,0.00000000,0,0.00000000,941,941,1,0.00024107
1753429868.69454932,0.00205412,5806,0.00000747,0.00000000,0,0.00000000,941,943,2,0.00018535
1753429868.79445291,0.00247801,5837,0.00000617,0.00000000,0,0.00000000,943,944,2,0.00017288
1753429868.89452815,0.00208698,5836,0.00000342,0.00000000,0,0.00000000,944,945,1,0.00025278
1753429868.99466372,0.00272221,5865,0.00001118,0.00000000,0,0.00000000,945,944,3,0.00024670
1753429869.09464264,0.00263870,5805,0.00000773,0.00000000,0,0.00000000,944,946,3,0.00025919
1753429869.19452357,0.00265017,5808,0.00001851,0.00000000,0,0.00000000,946,948,5,0.00024571
1753429869.29445815,0.00266676,5817,0.00000041,0.00000000,0,0.00000000,948,948,0,0.00023562
1753429869.39450192,0.00204435,5825,0.00000406,0.00000000,0,0.00000000,948,949,1,0.00024381
1753429869.49466157,0.00193583,5808,0.00000639,0.00000000,0,0.00000000,949,951,2,0.00024039
1753429869.59452438,0.00261345,5835,0.00000215,0.00000000,0,0.00000000,951,951,1,0.00025222
1753429869.69459128,0.00249444,5812,0.00001219,0.00000000,0,0.00000000,951,955,4,0.00024053
1753429869.79451418,0.00263895,5831,0.00001161,0.00000000,0,0.00000000,955,957,2,0.00014197
1753429869.89446378,0.00199025,5846,0.00000408,0.00000000,0,0.00000000,957,958,1,0.00014010
1753429869.99462843,0.00286841,5791,0.00000528,0.00000000,0,0.00000000,958,959,1,0.00021893
1753429870.09454560,0.00206495,5822,0.00001430,0.00000000,0,0.00000000,959,959,4,0.00015866
1753429870.19452834,0.00204386,5830,0.00001931,0.00000000,0,0.00000000,959,941,1,0.00026918
1753429870.29445577,0.00232706,5830,0.00000652,0.00000000,0,0.00000000,941,942,1,0.00027044
1753429870.39452600,0.00261157,5828,0.00000047,0.00000000,0,0.00000000,942,942,0,0.00036049
1753429870.49452543,0.00256442,5848,0.00000612,0.00000000,0,0.00000000,942,943,1,0.00019112
1753429870.59459901,0.00274165,5827,0.00000247,0.00000000,0,0.00000000,943,943,1,0.00018887
1753429870.69461036,0.00206516,5821,0.00000035,0.00000000,0,0.00000000,943,943,0,0.00025876
1753429870.79459810,0.00199944,5857,0.00000402,0.00000000,0,0.00000000,943,944,1,0.00026044
1753429870.89448094,0.00202200,5854,0.00000030,0.00000000,0,0.00000000,944,944,0,0.00026357
1753429870.99462485,0.00263951,5842,0.00000604,0.00000000,0,0.00000000,944,945,1,0.00025866
1753429871.09444761,0.00247054,5830,0.00000034,0.00000000,0,0.00000000,945,945,0,0.00024439
1753429871.19446588,0.00247595,5839,0.00000039,0.00000000,0,0.00000000,945,945,0,0.00023943
1753429871.29449773,0.00203258,5843,0.00000399,0.00000000,0,0.00000000,945,946,2,0.00024375
1753429871.39449072,0.00208052,5840,0.00000035,0.00000000,0,0.00000000,946,946,0,0.00024674
1753429871.49455357,0.00190699,5810,0.00002706,0.00000000,0,0.00000000,946,922,3,0.00024362
1753429871.59464979,0.00254528,5814,0.00000954,0.00000000,0,0.00000000,922,924,2,0.00023949
1753429871.69444466,0.00269980,5803,0.00001252,0.00000000,0,0.00000000,924,927,4,0.00024598
1753429871.79441833,0.00251362,5853,0.00001090,0.00000000,0,0.00000000,927,929,2,0.00024930
1753429871.89451194,0.00249168,5802,0.00000042,0.00000000,0,0.00000000,929,929,0,0.00014465
1753429871.99448586,0.00263140,5791,0.00000523,0.00000000,0,0.00000000,929,930,1,0.00025299
1753429872.09442425,0.00255265,5837,0.00000522,0.00000000,0,0.00000000,930,931,1,0.00025099
1753429872.19448137,0.00215107,5813,0.00000038,0.00000000,0,0.00000000,931,931,0,0.00023704
1753429872.29443121,0.00249364,5814,0.00000702,0.00000000,0,0.00000000,931,933,2,0.00024552
1753429872.39440465,0.00250468,5836,0.00000044,0.00000000,0,0.00000000,933,933,0,0.00024136
1753429872.49446607,0.00275346,5818,0.00000039,0.00000000,0,0.00000000,933,933,0,0.00025203
1753429872.59439158,0.00277986,5833,0.00000037,0.00000000,0,0.00000000,933,933,0,0.00013891
1753429872.69444585,0.00265726,5840,0.00000213,0.00000000,0,0.00000000,933,933,1,0.00025212
1753429872.79452562,0.00254987,5808,0.00000611,0.00000000,0,0.00000000,933,935,2,0.00024421
1753429872.89443374,0.00262959,5851,0.00000863,0.00000000,0,0.00000000,935,936,2,0.00028022
1753429872.99452066,0.00250874,5818,0.00001039,0.00000000,0,0.00000000,936,938,2,0.00023897
1753429873.09444737,0.00201646,5831,0.00000457,0.00000000,0,0.00000000,938,939,2,0.00021424
1753429873.19451547,0.00192593,5852,0.00000180,0.00000000,0,0.00000000,939,939,1,0.00024267
1753429873.29453254,0.00195708,5830,0.00000505,0.00000000,0,0.00000000,939,940,2,0.00025428
1753429873.39449453,0.00191690,5804,0.00000042,0.00000000,0,0.00000000,940,940,0,0.00024851
1753429873.49440193,0.00239113,5860,0.00000042,0.00000000,0,0.00000000,940,940,0,0.00024652
1753429873.59448838,0.00199700,5819,0.00000511,0.00000000,0,0.00000000,940,941,2,0.00015026
1753429873.69443631,0.00222732,5830,0.00000157,0.00000000,0,0.00000000,941,941,1,0.00014718
1753429873.79443693,0.00187688,5825,0.00000372,0.00000000,0,0.00000000,941,942,1,0.00013930
1753429873.89437127,0.00198844,5853,0.00001680,0.00000000,0,0.00000000,942,937,4,0.00024875
1753429873.99456263,0.00191717,5811,0.00000034,0.00000000,0,0.00000000,937,937,0,0.00013803
1753429874.09437394,0.00198017,5823,0.00000413,0.00000000,0,0.00000000,937,938,1,0.00017954
1753429874.19436073,0.00209453,5872,0.00000616,0.00000000,0,0.00000000,938,940,2,0.00013790
1753429874.29443455,0.00187634,5848,0.00000165,0.00000000,0,0.00000000,940,940,1,0.00018060
1753429874.39444757,0.00200325,5854,0.00000036,0.00000000,0,0.00000000,940,940,0,0.00014026
1753429874.49436855,0.00213190,5868,0.00000374,0.00000000,0,0.00000000,940,941,1,0.00014210
1753429874.59441519,0.00194674,5862,0.00000329,0.00000000,0,0.00000000,941,942,1,0.00014378
1753429874.69453979,0.00186891,5849,0.00000658,0.00000000,0,0.00000000,942,944,2,0.00014253
1753429874.79441953,0.00196163,5871,0.00000029,0.00000000,0,0.00000000,944,944,0,0.00017181
1753429874.89443541,0.00200897,5816,0.00000422,0.00000000,0,0.00000000,944,945,1,0.00013624
1753429874.99440694,0.00212810,5853,0.00001099,0.00000000,0,0.00000000,945,945,3,0.00013977
1753429875.09446454,0.00196790,5806,0.00000491,0.00000000,0,0.00000000,945,946,1,0.00013812
1753429875.19445229,0.00203191,5831,0.00000030,0.00000000,0,0.00000000,946,946,0,0.00014099
1753429875.29435849,0.00259466,5875,0.00000046,0.00000000,0,0.00000000,946,946,0,0.00013750
1753429875.39452410,0.00251948,5809,0.00000874,0.00000000,0,0.00000000,946,949,3,0.00017670
1753429875.49448013,0.00260487,5807,0.00000038,0.00000000,0,0.00000000,949,949,0,0.00013225
1753429875.59434319,0.00270092,5864,0.00000035,0.00000000,0,0.00000000,949,949,0,0.00013617
1753429875.69451261,0.00267994,5809,0.00000674,0.00000000,0,0.00000000,949,950,1,0.00025480
1753429875.79447889,0.00215878,5821,0.00000477,0.00000000,0,0.00000000,950,951,1,0.00025186
1753429875.89443922,0.00223881,5834,0.00000346,0.00000000,0,0.00000000,951,952,1,0.00023004
1753429875.99433947,0.00191350,5822,0.00000034,0.00000000,0,0.00000000,952,952,0,0.00024232
1753429876.09446549,0.00209140,5797,0.00000030,0.00000000,0,0.00000000,952,952,0,0.00025701
1753429876.19431138,0.00195372,5858,0.00000455,0.00000000,0,0.00000000,952,953,1,0.00024227
1753429876.29449391,0.00194697,5805,0.00000029,0.00000000,0,0.00000000,953,953,0,0.00024463
1753429876.39444780,0.00193170,5817,0.00000374,0.00000000,0,0.00000000,953,954,1,0.00013987
1753429876.49440694,0.00182159,5821,0.00001176,0.00000000,0,0.00000000,954,951,3,0.00013567
1753429876.59444046,0.00191551,5810,0.00000182,0.00000000,0,0.00000000,951,951,1,0.00015021
1753429876.69435978,0.00239755,5852,0.00000038,0.00000000,0,0.00000000,951,951,0,0.00014389
1753429876.79436779,0.00259737,5807,0.00001612,0.00000000,0,0.00000000,951,948,3,0.00013567
1753429876.89433622,0.00245787,5841,0.00000042,0.00000000,0,0.00000000,948,948,0,0.00013866
1753429876.99442697,0.00245815,5830,0.00000586,0.00000000,0,0.00000000,948,949,1,0.00019099
1753429877.09432817,0.00257280,5802,0.00000050,0.00000000,0,0.00000000,949,949,0,0.00024659
1753429877.19428682,0.00240917,5832,0.00000859,0.00000000,0,0.00000000,949,951,2,0.00023471
1753429877.29437876,0.00196380,5817,0.00000049,0.00000000,0,0.00000000,951,951,0,0.00024535
1753429877.39435601,0.00252037,5793,0.00000040,0.00000000,0,0.00000000,951,951,0,0.00024521
1753429877.49430823,0.00268099,5830,0.00000040,0.00000000,0,0.00000000,951,951,0,0.00024387
1753429877.59436774,0.00275452,5848,0.00000711,0.00000000,0,0.00000000,951,952,1,0.00023935
1753429877.69447684,0.00217175,5845,0.00000152,0.00000000,0,0.00000000,952,952,1,0.00017067
1753429877.79429245,0.00246321,5850,0.00000189,0.00000000,0,0.00000000,952,952,1,0.00025367
1753429877.89445710,0.00201867,5827,0.00000044,0.00000000,0,0.00000000,952,952,0,0.00025139
1753429877.99438238,0.00259948,5836,0.00000600,0.00000000,0,0.00000000,952,953,1,0.00024978
1753429878.09442735,0.00252586,5859,0.00000548,0.00000000,0,0.00000000,953,954,1,0.00026895
1753429878.19436169,0.00248367,5822,0.00000628,0.00000000,0,0.00000000,954,955,1,0.00024879
1753429878.29441810,0.00199423,5821,0.00000808,0.00000000,0,0.00000000,955,954,1,0.00023890
1753429878.39428806,0.00197081,5822,0.00000031,0.00000000,0,0.00000000,954,954,0,0.00029145
1753429878.49434233,0.00188325,5835,0.00000910,0.00000000,0,0.00000000,954,953,1,0.00024702
1753429878.59434533,0.00216056,5838,0.00000932,0.00000000,0,0.00000000,953,956,3,0.00023527
1753429878.69447136,0.00260916,5821,0.00000035,0.00000000,0,0.00000000,956,956,0,0.00017076
1753429878.79439664,0.00262752,5805,0.00001314,0.00000000,0,0.00000000,956,953,1,0.00034533
1753429878.89428139,0.00207752,5800,0.00000275,0.00000000,0,0.00000000,953,954,1,0.00013737
1753429878.99429059,0.00191749,5844,0.00000423,0.00000000,0,0.00000000,954,956,2,0.00017489
1753429879.09433556,0.00200965,5830,0.00000917,0.00000000,0,0.00000000,956,957,3,0.00024143
1753429879.19433784,0.00200601,5836,0.00000952,0.00000000,0,0.00000000,957,955,2,0.00025055
1753429879.29446626,0.00212336,5809,0.00000419,0.00000000,0,0.00000000,955,956,1,0.00013836
1753429879.39440799,0.00235069,5824,0.00000403,0.00000000,0,0.00000000,956,957,1,0.00017528
1753429879.49426174,0.00248845,5804,0.00000038,0.00000000,0,0.00000000,957,957,0,0.00013903
1753429879.59424829,0.00222509,5846,0.00000448,0.00000000,0,0.00000000,957,958,1,0.00013865
1753429879.69434476,0.00209614,5849,0.00000453,0.00000000,0,0.00000000,958,959,1,0.00024874
1753429879.79436612,0.00216679,5827,0.00000841,0.00000000,0,0.00000000,959,961,3,0.00021726
1753429879.89437962,0.00204425,5830,0.00000029,0.00000000,0,0.00000000,961,961,0,0.00016909
1753429879.99430442,0.00207355,5772,0.00001263,0.00000000,0,0.00000000,961,959,4,0.00013762
1753429880.09425783,0.00208563,5829,0.00002874,0.00000000,0,0.00000000,959,938,2,0.00014036
1753429880.19424534,0.00189395,5825,0.00000034,0.00000000,0,0.00000000,938,938,0,0.00017000
1753429880.29433179,0.00188521,5829,0.00000033,0.00000000,0,0.00000000,938,938,0,0.00024693
1753429880.39432621,0.00200843,5845,0.00000031,0.00000000,0,0.00000000,938,938,0,0.00032680
1753429880.49446225,0.00206652,5835,0.00001107,0.00000000,0,0.00000000,938,937,2,0.00016171
1753429880.59433007,0.00210894,5817,0.00000368,0.00000000,0,0.00000000,937,938,1,0.00025330
1753429880.69425964,0.00204553,5853,0.00000545,0.00000000,0,0.00000000,938,939,1,0.00015617
1753429880.79442406,0.00179886,5821,0.00000029,0.00000000,0,0.00000000,939,939,0,0.00015575
1753429880.89433146,0.00205621,5812,0.00000058,0.00000000,0,0.00000000,939,939,0,0.00025645
1753429880.99422121,0.00253216,5829,0.00000387,0.00000000,0,0.00000000,939,939,2,0.00018250
1753429881.09441328,0.00264406,5825,0.00000812,0.00000000,0,0.00000000,939,941,2,0.00033325
1753429881.19431329,0.00210952,5820,0.00002153,0.00000000,0,0.00000000,941,931,2,0.00014226
1753429881.29432368,0.00241023,5857,0.00000571,0.00000000,0,0.00000000,931,932,1,0.00029796
1753429881.39440131,0.00247188,5825,0.00000670,0.00000000,0,0.00000000,932,933,1,0.00025601
1753429881.49425912,0.00265159,5846,0.00000864,0.00000000,0,0.00000000,933,934,2,0.00023773
1753429881.59433866,0.00247346,5864,0.00000547,0.00000000,0,0.00000000,934,935,1,0.00025937
1753429881.69437456,0.00237891,5830,0.00001858,0.00000000,0,0.00000000,935,939,5,0.00013731
1753429881.79433727,0.00243084,5824,0.00000037,0.00000000,0,0.00000000,939,939,0,0.00024851
1753429881.89440465,0.00276571,5846,0.00000579,0.00000000,0,0.00000000,939,940,1,0.00024493
1753429881.99421334,0.00204741,5858,0.00000381,0.00000000,0,0.00000000,940,941,1,0.00024781
1753429882.09428334,0.00205165,5838,0.00001293,0.00000000,0,0.00000000,941,945,4,0.00022685
1753429882.19429588,0.00273431,5837,0.00001708,0.00000000,0,0.00000000,945,945,4,0.00024570
1753429882.29427099,0.00227180,5839,0.00000048,0.00000000,0,0.00000000,945,945,0,0.00024216
1753429882.39433384,0.00258716,5823,0.00000261,0.00000000,0,0.00000000,945,945,1,0.00014755
1753429882.49437928,0.00242188,5844,0.00000641,0.00000000,0,0.00000000,945,946,1,0.00017474
1753429882.59436035,0.00239347,5813,0.00000051,0.00000000,0,0.00000000,946,946,0,0.00024727
1753429882.69429636,0.00192414,5843,0.00000473,0.00000000,0,0.00000000,946,947,2,0.00024727
1753429882.79425931,0.00179424,5860,0.00000373,0.00000000,0,0.00000000,947,948,1,0.00025558
1753429882.89435220,0.00202149,5831,0.00000595,0.00000000,0,0.00000000,948,950,2,0.00022046
1753429882.99430084,0.00208226,5825,0.00000159,0.00000000,0,0.00000000,950,950,1,0.00024766
1753429883.09418797,0.00208328,5807,0.00000047,0.00000000,0,0.00000000,950,950,0,0.00017400
1753429883.19420290,0.00208054,5833,0.00000037,0.00000000,0,0.00000000,950,950,0,0.00014072
1753429883.29424810,0.00260838,5804,0.00000039,0.00000000,0,0.00000000,950,950,0,0.00017479
1753429883.39425373,0.00248933,5835,0.00000038,0.00000000,0,0.00000000,950,950,0,0.00013760
1753429883.49438453,0.00199687,5798,0.00000637,0.00000000,0,0.00000000,950,952,2,0.00013399
1753429883.59432626,0.00245747,5826,0.00000042,0.00000000,0,0.00000000,952,952,0,0.00013580
1753429883.69422698,0.00188837,5800,0.00000647,0.00000000,0,0.00000000,952,954,3,0.00024820
1753429883.79417825,0.00196103,5841,0.00000638,0.00000000,0,0.00000000,954,956,2,0.00024875
1753429883.89425707,0.00258048,5827,0.00000516,0.00000000,0,0.00000000,956,957,1,0.00017728
1753429883.99424839,0.00254931,5812,0.00001099,0.00000000,0,0.00000000,957,959,3,0.00024619
1753429884.09417558,0.00242701,5834,0.00000195,0.00000000,0,0.00000000,959,959,1,0.00017104
1753429884.19429278,0.00277829,5815,0.00000037,0.00000000,0,0.00000000,959,959,0,0.00013338
1753429884.29418921,0.00257747,5844,0.00001936,0.00000000,0,0.00000000,959,959,3,0.00024927
1753429884.39433837,0.00255299,5809,0.00000039,0.00000000,0,0.00000000,959,959,0,0.00024972
1753429884.49422908,0.00252576,5809,0.00000531,0.00000000,0,0.00000000,959,960,1,0.00024736
1753429884.59426832,0.00255846,5862,0.00000449,0.00000000,0,0.00000000,960,961,2,0.00025279
1753429884.69436169,0.00261854,5815,0.00000045,0.00000000,0,0.00000000,961,961,0,0.00024415
1753429884.79429293,0.00209277,5805,0.00000955,0.00000000,0,0.00000000,961,959,2,0.00024385
1753429884.89418006,0.00197510,5813,0.00000417,0.00000000,0,0.00000000,959,960,1,0.00024720
1753429884.99431419,0.00244156,5807,0.00000049,0.00000000,0,0.00000000,960,960,0,0.00022231
1753429885.09422874,0.00270989,5827,0.00000476,0.00000000,0,0.00000000,960,961,1,0.00024500
1753429885.19421005,0.00216746,5839,0.00001021,0.00000000,0,0.00000000,961,964,5,0.00016622
1753429885.29434204,0.00189890,5839,0.00002640,0.00000000,0,0.00000000,964,955,4,0.00017488
1753429885.39431715,0.00197655,5847,0.00000028,0.00000000,0,0.00000000,955,955,0,0.00026622
1753429885.49422479,0.00194581,5840,0.00000191,0.00000000,0,0.00000000,955,955,1,0.00025068
1753429885.59419727,0.00196686,5872,0.00000634,0.00000000,0,0.00000000,955,957,2,0.00017730
1753429885.69434643,0.00245647,5834,0.00000039,0.00000000,0,0.00000000,957,957,0,0.00016789
1753429885.79421878,0.00260740,5813,0.00000035,0.00000000,0,0.00000000,957,957,0,0.00013800
1753429885.89415812,0.00256661,5824,0.00000037,0.00000000,0,0.00000000,957,957,0,0.00014159
1753429885.99428391,0.00254944,5819,0.00001656,0.00000000,0,0.00000000,957,952,3,0.00013560
1753429886.09423447,0.00248736,5813,0.00000035,0.00000000,0,0.00000000,952,952,0,0.00024494
1753429886.19411945,0.00267024,5856,0.00000255,0.00000000,0,0.00000000,952,952,1,0.00025406
1753429886.29419756,0.00244051,5820,0.00000204,0.00000000,0,0.00000000,952,952,1,0.00023807
